日期,来源链接,用户原话,暴露的处境,候选词
2026-08-16,https://www.xiaohongshu.com/explore/69afbf57000000001d027f5a,周一说五个工作日出结果还有希望吗,"HR给了明确工作日数仍焦虑，需要""到期怎么问""的话术",五个工作日没消息怎么问
2026-08-16,https://www.xiaohongshu.com/explore/6a06d47b000000003600211a,21年本科面试代码没写出来被留下面评代码写的稀烂，25年面试的时候还在被面试官问为什么当年面试官这么说（22赞）,★四年后被新面试官当场追问旧面评，需要现场回应话术——XHS/web两侧供给为零,面试被问起以前的面评怎么回答
2026-08-16,https://www.xiaohongshu.com/explore/6a06d47b000000003600211a,我也是，挂了三次一面，字节完全不是拿来练手的，应该试过所有大厂后再投的（148赞）,投递顺序焦虑：怕把心仪公司当练手浪费掉,大厂面试投递顺序
2026-08-16,https://www.xiaohongshu.com/explore/6a06d47b000000003600211a,体感节的正常面评不会很影响的，顶多反映和岗位匹配度不高，除非评价差得离谱（69赞）,"内部人视角给出""匹配度""这一去污名化框架，可作为成稿的判读依据",面评到底影响多大
2026-08-16,https://www.xiaohongshu.com/explore/6a06d47b000000003600211a,省了一条命（131赞）,"把面试机会当""命""的稀缺心态，是脏面评焦虑的底层情绪",面试机会珍贵怎么准备
2026-08-16,https://www.xiaohongshu.com/explore/6a06d47b000000003600211a,永久应该不至于吧我记得+1说有时间期限的？具体是多久就不知道了…除非是之前有红线问题 Show offer又拒了这种好像也就才两年不能面试吧？（5赞）,规则不透明导致猜测，用户需要可核实的时效说明,脏面评多久能消
2026-08-16,https://www.xiaohongshu.com/explore/6a06d47b000000003600211a,没事我的也脏很多次 最后也被捞上岸了（19赞）,幸存者反例，可作为文案里的宽慰锚点,面评脏了还能进吗
2026-08-16,https://www.xiaohongshu.com/search_result/6958db2b000000001e00bf12?xsec_token=AB8Fl6InCDWchO7RrlK0-YJlNyaq5BFefLz-1QgSIHFMU=&xsec_source=,问完我自己，更自我怀疑了，怎么办……我都不想雇佣我自己。,自我介绍时被高标准反问导致严重自我怀疑,自我介绍反问自我怀疑怎么办
2026-08-16,https://www.xiaohongshu.com/search_result/6959beec000000002103c238?xsec_token=AB-j_be7PnV7WetEb_mnqt2BYmNTnIQ6ZfJ4Tldzd31CI=&xsec_source=,好有道理。不过负责职能部门的 真的发愁不知道写什么， 感觉前瞻性建议也不受重视,职能部门做年终汇报时前瞻性建议不受领导重视,职能部门述职怎么写前瞻性建议
2026-08-16,https://www.xiaohongshu.com/search_result/6959beec000000002103c238?xsec_token=AB-j_be7PnV7WetEb_mnqt2BYmNTnIQ6ZfJ4Tldzd31CI=&xsec_source=,我做年终汇报，也是这个思路，但是作为助理，我的领导不听我的建议，他只认同自己的思路。。。所以。我无能为力,助理做年终汇报时领导不听建议只认同自己思路,助理年终汇报领导不听建议怎么办
2026-08-16,https://www.xiaohongshu.com/search_result/6752b2d8000000000202fba0?xsec_token=AB0Wnc9UNb9YhuSUBhrKEEDN9wlGm0HfAJtL_zaBa5r30=&xsec_source=,在大公司和国企，这样汇报早就活不下去了,国企或大公司员工直接套用互联网通用汇报框架行不通,国企汇报用什么模版
2026-08-16,https://www.xiaohongshu.com/search_result/6752b2d8000000000202fba0?xsec_token=AB0Wnc9UNb9YhuSUBhrKEEDN9wlGm0HfAJtL_zaBa5r30=&xsec_source=,这种分单位，有的单位领导会觉得喧宾夺主,按模版讲得太好或太出彩遭到领导反感排挤,向上汇报太优秀领导反感怎么办
2026-08-16,https://www.xiaohongshu.com/search_result/68350b2c00000000120047a3?xsec_token=ABnItfnlKtrdmsZAyljOayrqdVZ19xJI4gl7bxe_DUZ0c=&xsec_source=,不过作为金融 IT 狗，感觉互联网的汇报风格和我们差别还挺大，我们更看重合规、风险和数据口径的严谨性,金融IT等强合规行业员工无法直接套用互联网业务汇报模版,金融行业怎么做汇报
2026-08-16,https://www.xiaohongshu.com/search_result/670f7831000000001b03fced?xsec_token=ABBaZB92wE9gsp9NTq_Hg0C3f9vyoyy5rVTUabYr2cEx8=&xsec_source=,体制内国企国有控股企业非省会城市及以下家族企业员工听听就可以，那不是职场,身处非省会城市及以下体制内或家族企业面临常规职场方法论失效,体制内答辩怎么讲重点
2026-08-16,https://www.xiaohongshu.com/search_result/669da3a60000000025015d37?xsec_token=AB-uZA6FTojrv1MqzCQGaQroPcB-vatvaYRRXznnAMAHM=&xsec_source=,我现在就是大不了不干这种情况，入职三个月天天唯唯诺诺战战兢兢都融不入圈子，生怕做错一点被围攻，这感觉好难熬,入职三个月的新人，战战兢兢唯唯诺诺生怕做错被围攻,入职三个月天天唯唯诺诺怎么办
2026-08-16,https://www.xiaohongshu.com/search_result/669da3a60000000025015d37?xsec_token=AB-uZA6FTojrv1MqzCQGaQroPcB-vatvaYRRXznnAMAHM=&xsec_source=,最近我也是犯了一点基本错误，但是是我和其他部门同事各50的责任，我们都写了检讨书，但是我们院领导却只骂我，而且当着很多人骂我，很难听。,被领导当众大骂且背锅,被领导当众批评怎么化解
2026-08-16,https://www.xiaohongshu.com/search_result/65e125d7000000000102ae3f?xsec_token=ABn-uQqyxXlyL2_fJWMnm5Q00wsFGVp9iyBBmaA0IKaqQ=&xsec_source=,我也常常打断人家，我总以为人家说完了，等了一秒钟，然后我开始讲了，结果对方又继续讲了，尴尬……怎么样才能知道对方有没有讲完救命……,自己经常不小心打断别人说话导致尴尬,怎么判断别人有没有把话说完
2026-08-18,（无·笔记详情页 /explore/{id} 连续第5轮被重定向回信息流）,—,—,—
2026-08-18,https://www.xiaohongshu.com/search_result/69789188000000000d00a7a3?xsec_token=ABcxaMN_pdcA4UCoxHwpc0SJBQ2PwdTW2g_FbRuw-1P5Y=&xsec_source=,面试前问那么多，hr会不耐烦吧。正常这些都是和业务面完，和hr沟通吧,求职者担心在面试前或跟HR沟通时问太多问题招致反感,面试前问薪资HR会不会不耐烦
2026-08-18,https://www.xiaohongshu.com/search_result/69789188000000000d00a7a3?xsec_token=ABcxaMN_pdcA4UCoxHwpc0SJBQ2PwdTW2g_FbRuw-1P5Y=&xsec_source=,济南这里全是带有试岗期的公司，问了一个1000人的一个企业，有没有试岗期，人家居然回你有没有工作过？哪有公司没有试岗期的？,求职者向大公司询问试岗期合规性时遭到HR的嘲讽和反问,面试问有没有试岗期被HR嘲讽
2026-08-18,https://www.xiaohongshu.com/search_result/6a3e8cf7000000000803c3e5?xsec_token=ABxm3-cF08tTEhqkuZg6DPPNYRZWR3Tqy8OE-fxW-WhQ4=&xsec_source=,可是，面试前一问五险一金缴纳基数比例，薪资结构的，就不理人了,求职者面试前询问社保基数和薪资结构直接导致被HR冷处理,面试前问社保基数被HR无视
2026-08-18,https://www.xiaohongshu.com/search_result/695ed1f0000000002103f47a?xsec_token=ABFfV6A0As8ZPK4LAEpUvQGHVBB0CP_vaba6VGQjaZMjQ=&xsec_source=,她其实答非所问。你问他问什么来你们公司，她回答她为什么是你们公司需要的。但是她一点都没提到她为啥要去。,发现主流话术仅在包装能力匹配，未能解决求职者自身真实动机的表述需求,面试为什么想来我们公司真实原因
2026-08-18,https://www.xiaohongshu.com/search_result/695ed1f0000000002103f47a?xsec_token=ABFfV6A0As8ZPK4LAEpUvQGHVBB0CP_vaba6VGQjaZMjQ=&xsec_source=,new grad该怎么回答呢,无工作经验的应届毕业生面对选择该公司原因时不知如何找切入点,应届生面试为什么想来我们公司
2026-08-18,https://www.xiaohongshu.com/search_result/6903371b00000000050033fe?xsec_token=ABpETBY3b6RyD_UxgkVYe7rVAmSw2tES5_yixy1ynfPKM=&xsec_source=,我其实每次被问这个问题都会蒙，我还真以为夸夸他们公司就好了，结果还过不了，没想到光夸不够，看了主包前面的才知道还不能说上一家坏话，原来都有套路,面试时只会盲目夸赞目标公司或抱怨前东家导致屡屡面试失败,
2026-08-18,https://www.xiaohongshu.com/search_result/66d82df5000000001e01b8bb?xsec_token=ABVgbUmu2IOkEHUcTmqerDxc5n4m7oq14U-_EqRd1RVuQ=&xsec_source=,呜呜呜今天用了这个模板，被面试官说太生硬了太模版化了,套用网传自我介绍万能模板去面试，被面试官当场指出太生硬模版化,面试套用模板被说太生硬怎么办
2026-08-18,https://www.xiaohongshu.com/search_result/66d82df5000000001e01b8bb?xsec_token=ABVgbUmu2IOkEHUcTmqerDxc5n4m7oq14U-_EqRd1RVuQ=&xsec_source=,没有经验刚毕业的应届生怎么说我很好呀,零实习零项目经验的应届生在终面自我介绍环节不知道如何阐述个人优势,无实习经验应届生HR面自我介绍
2026-08-18,https://www.xiaohongshu.com/search_result/6a5e2dc40000000014004207?xsec_token=ABoihdyoCA0DQjoIvzznruiyIARqvoD_jJ7KIuWA9OjXM=&xsec_source=,我就学了这个，被人家说是AI,背诵网传标准面试套路回答HR，被面试官质疑像AI生成的内容,HR面怎么避免回答像背答案
2026-08-18,https://www.xiaohongshu.com/search_result/68c2b427000000001d01fda6?xsec_token=ABd_shnGdcntKzBozskSnnXHc4XynreoXPXMjTklyWYc8=&xsec_source=,天呐我面游戏科学的时候也是这么回答的。。但hr继续反复让我具体说，说白了就是非要想要听到那种模版化的答案。。,面试时未按常规套路回答，被HR连续追问要求给出符合预期的具体细节,HR面被反复追问细节怎么答
2026-08-18,https://www.xiaohongshu.com/search_result/69bc0932000000001a0204e6?xsec_token=ABGc6s9hoZ_Jl_3-7aUB_fyjmPI32f92Ol4WH0vX3dv4c=&xsec_source=,真的有反问环节力挽狂澜的么？我面试近100场感觉前边说的不好，到反问人家基本是走流程的提问了（态度能感觉出来）。反问认真和我探讨的，是我前边也聊的不错的。,前面环节表现欠佳时尝试靠反问环节挽回，但发现面试官早已失去兴趣开始敷衍走流程,面试反问真的能挽回局面吗
2026-08-18,https://www.xiaohongshu.com/search_result/6a5e2dc40000000014004207?xsec_token=ABoihdyoCA0DQjoIvzznruiyIARqvoD_jJ7KIuWA9OjXM=&xsec_source=,对面问薪资该如何回答 ，我是这样回答 期望薪资在你们的写的范围内,终面被问期望薪资时不敢喊价或不知道如何表达，只能被动套用招聘公告范围回答,私企HR问期望薪资怎么回答
2026-08-18,https://www.xiaohongshu.com/search_result/66f17118000000002a0370f7?xsec_token=AB7lQ4fGatvgvI_C--14Q905mMU9oQ8pvUUKCFKe2JR7w=&xsec_source=,真的不能辩，我辩了两句话直接二辩了,答辩被老师质疑时现场据理力争解释，被判定态度恶劣直接送二辩,答辩辩解被二辩
2026-08-18,https://www.xiaohongshu.com/search_result/66f17118000000002a0370f7?xsec_token=AB7lQ4fGatvgvI_C--14Q905mMU9oQ8pvUUKCFKe2JR7w=&xsec_source=,经常看到只答不辩，但是问啥我都道歉的话，老师会不会认为我啥也不会直接让我二辩啊，我好怕这个啊,听到只答不辩建议后陷入焦虑，害怕一味道歉被老师误判学术水平极差而二辩,答辩只答不辩会被二辩吗
2026-08-18,https://www.xiaohongshu.com/search_result/6804abbf000000001202fc49?xsec_token=ABAMDPOW4mSyAq7BNqXhmo3wvF5VMaevislHS0W3q1m3Q=&xsec_source=,我说到了一半，老师就让我说直接说结论，我紧张的啊，本来好好思路全没了，什么稿子上的tips全看不进去，就只会照着PPT念。,自述阶段突然被老师打断要求直接说结论，节奏被打乱导致大脑空白,答辩老师让直接说结论怎么办
2026-08-18,https://www.xiaohongshu.com/explore/66cfce5b000000001f03d27f?xsec_token=AB6XRvREq18FU1LUxAEp4rWpfov9l6rovxuKxCzVWC-do=,HR说给我发offer，让我确认24小时内给回复，我最近真的有事儿最快也要下周一才能入职，我跟HR说了但对方不松口说有同事等着交接转岗不能再拖了，我表明了很想去这家公司但入职时间太赶，希望帮忙和领导沟通给下周入职的机会，结果HR只回了一个好的，我觉得可能没有后话了,"offer限时24小时确认但本人客观原因无法立刻到岗,协商延迟入职后被HR已读不回式冷处理,担心offer黄了",offer要求限时确认但暂时无法到岗怎么办/协商延迟入职被hr已读不回还有救吗
2026-08-18,https://www.xiaohongshu.com/explore/66cfce5b000000001f03d27f?xsec_token=AB6XRvREq18FU1LUxAEp4rWpfov9l6rovxuKxCzVWC-do=,请问下 如果出现情景二先接offerA的话就是后面要拖延入职时间吗😅😅,"已经接受offerA之后又想拖延入职时间去等更好的offerB,担心操作是否可行/是否留下不良记录",接了offer后可以申请延迟入职吗/先接offer后能拖多久入职
2026-08-18,https://www.xiaohongshu.com/search_result/68cfd1790000000013012b76?xsec_token=ABdyMahy2jX7Dur_s8cR4isfeO9SodqauTnYG82KzHLkY=&xsec_source=,如果连我们都知道要说什么也忘了呢,卡壳紧张时连准备好的万能救场套话也一并忘干净,救场套话也忘了怎么办
2026-08-18,https://www.xiaohongshu.com/search_result/68cfd1790000000013012b76?xsec_token=ABdyMahy2jX7Dur_s8cR4isfeO9SodqauTnYG82KzHLkY=&xsec_source=,有时候是断片……我是唱歌考试，老师说不记得歌词了也不要停，继续往下唱，可是我是忘记刚刚唱的是什么了,考核/发言中瞬间断片，完全记不起上句讲了什么,演讲瞬间断片怎么救
2026-08-18,https://www.xiaohongshu.com/search_result/671a100a0000000026034277?xsec_token=ABSjMxFOmEqbBbTnMmukBvdDkCeXkpTYRy3N0AnTcGIHA=&xsec_source=,喜欢慧慧多分享这种类型的视频每次突发状况我都会愣住，大脑一片空白,遇突发状况陷入情绪僵直、大脑完全无法思考,大脑一片空白怎么应急
2026-08-18,https://www.xiaohongshu.com/search_result/67e6b4b5000000001d00bdb6?xsec_token=ABf5bY4Fu2kv9NfvtiCxweL0SF6-eEyoqI0789MMH1RF8=&xsec_source=,马上一起聊天的时候全忘了,平时背的话术急救包在真正临场开口时瞬间全部忘光,背的话术临场全忘了
2026-08-18,https://www.xiaohongshu.com/search_result/6804abbf000000001202fc49?xsec_token=ABAMDPOW4mSyAq7BNqXhmo3wvF5VMaevislHS0W3q1m3Q=&xsec_source=,可以不准备自述稿吗？直接照着ppt念，行不行呀？好烦，突然看见小红薯说要准备自述稿,临近答辩未写自述稿，纠结能否仅照PPT读取过关,答辩不准备自述稿直接念ppt行吗
2026-08-18,https://www.xiaohongshu.com/search_result/6804abbf000000001202fc49?xsec_token=ABAMDPOW4mSyAq7BNqXhmo3wvF5VMaevislHS0W3q1m3Q=&xsec_source=,想问一下有没有试过答辩前把论文喂给ds或者豆包让它预测答辩问题的，准不准啊我去试了一下感觉那些问题都挺像要问的，但是我是英专生，ai给的答案是中文的背起来就有点困难了更别说还要翻译成英文,英专学生用AI预测答辩问题遇到中英转换与背诵困难,AI预测答辩问题
2026-08-18,https://www.xiaohongshu.com/search_result/663c3a1c000000001e039032?xsec_token=ABjG-QlWlOnmN9HeZi2uovoet4uC0mEBewx_alh-dXuVQ=&xsec_source=,老师根本不听 我上去直接念稿没人管 念完就给我说说哪写的不行就过了 简单得很 还不如教资面试,答辩现场老师不关注自述内容，念稿即可直接进入批评环节,
2026-08-18,https://www.xiaohongshu.com/search_result/6804abbf000000001202fc49?xsec_token=ABAMDPOW4mSyAq7BNqXhmo3wvF5VMaevislHS0W3q1m3Q=&xsec_source=,PPT做了，老师当场说不用，直接说创新点，然后给你提两个问题，你准备一下，再回来自述，后面老师给意见，批判各种问题,答辩自述被老师中断并要求直接切入创新点,答辩老师不让讲PPT
2026-08-18,https://www.xiaohongshu.com/search_result/69c7cc30000000001d01d71e?xsec_token=ABrjsq6WiHOaVo2ybkKrUD3ZbJ-bTww3XFloB-8pt8B7I=&xsec_source=,明明准备好了发言稿，可是说着说着就紧张了，都能听到自己的颤音,背了稿子但上台依旧紧张到声音发颤,答辩背了稿子上去还是紧张发颤怎么办
2026-08-18,https://www.xiaohongshu.com/search_result/6a0495e1000000003701f9d7?xsec_token=ABl_RGf4B4Bap1PoFDb5avJukVq8Uzl8YKdHxbe-k6evM=&xsec_source=,我没有创新性怎么办，选题就很常规，也做不到创新，我是工科生学不明白，别说创新了,工科选题常规且无创新点面临答辩追问,工科毕业论文选题太常规没有创新怎么回答
2026-08-18,https://www.xiaohongshu.com/search_result/69e4a824000000002103a7c2?xsec_token=ABC4DSa-OjjOdSsq0bq2UOfpPKYsDEwPnTHz3n-bVH7Ng=&xsec_source=,选题太大这个要怎么回答呀？我之前开题报告的时候就被说选题太大了，但是我这个题目是我导师给我定的,被质疑选题太大但题目是导师定的不知如何甩锅或解释,导师给的选题太大答辩怎么回答
2026-08-22,https://www.xiaohongshu.com/search_result/6763c423000000000800de78?xsec_token=ABIHgnmaz_piRITqENYMxO_vvLd7VAcONWgWfvBLuJ2Uo=&xsec_source=,我在体制内，但是领导找我谈话也是这个意思。说我明年产假的6个多月，没有绩效，只给我算我产假前在岗的那一点绩效。一直以为体制内不会这样,体制内休产假被领导以未在岗无产出为由直接扣减半年绩效,体制内休产假被扣绩效怎么办
2026-08-22,https://www.xiaohongshu.com/search_result/697223f50000000021028c3b?xsec_token=ABHp_V9QzCetKEsXKNofzZZqzNwPPbcqa-36rCThNtKtU=&xsec_source=,电脑内部系统上确认，不用签字没有纸质文件，怎么搞,公司通过线上OA系统无纸质确认直接认定低绩效，员工无法当面拒绝签字留痕,线上绩效考核确认怎么留存证据
2026-08-22,https://www.xiaohongshu.com/search_result/69982593000000000e03fa7c?xsec_token=ABfB440pe0u0Hpc_ViYSZB99-a3yvSbDEVswJqpxwiGv4=&xsec_source=,国企绩效被打了D不胜任工作，之前合同到期时就跟我谈不想续签，现在直接给D，给的依据是什么工作不主动，态度差，工作不积极，提了异议邮件，估计年后就要跟我谈绩效了,国企合同到期前被领导以态度差等主观理由打D判定不胜任工作逼迫离职,国企被打D不胜任工作怎么处理
2026-08-22,https://www.xiaohongshu.com/search_result/6a4e29810000000007013076?xsec_token=ABRx_IccmX9kdD97OzyHFV2H53Qx3Nvf4v0XWBF0PZx6E=&xsec_source=,我不是主动离职却让我写离职申请，我是被劝退的，说我业绩不达标啊啊啊,被HR或领导以业绩不达标为由劝退并强迫填写主动离职申请书,业绩不达标被逼写主动离职申请怎么办
2026-08-22,https://www.xiaohongshu.com/search_result/69a291b2000000001a035fbe?xsec_token=ABuh5W_BVBEiAo9drNwer9OtNfcDnlRmuKMCb8Czi86Js=&xsec_source=,不胜任工作会不会不给赔偿？,被公司扣上不胜任工作帽子后误以为无法索要经济补偿金,不胜任工作被辞退有赔偿吗
2026-08-22,https://www.xiaohongshu.com/search_result/68d0320f000000000e022c0b?xsec_token=ABSiCysZ5HhsT4S1_y6woZlxB5rq9bESPurqKsVGqpgdM=&xsec_source=,发了邮件后不回复。根本不理不睬,书面拒绝恶意降薪或申诉绩效后被公司冷处理置之不理,拒绝降薪发邮件公司不理不睬怎么办
2026-08-22,https://www.xiaohongshu.com/search_result/6a091b90000000003501f4aa?xsec_token=ABm9TeirOI0swHM7r_ieMORGxdC8MamqUXu5_otv3K5Dg=&xsec_source=,聊了，聊不成又说不辞我了，但是一直给我穿小鞋，我也不想干了直接发了被迫解除劳动合同通知书,面谈离职赔偿未达成一致后被公司穿小鞋逼迫自离,谈离职赔偿谈崩了被穿小鞋怎么办
2026-08-22,https://www.xiaohongshu.com/search_result/6978c4c0000000000b011e92?xsec_token=ABcxaMN_pdcA4UCoxHwpc0SGGS_t3m6mJKWhxZy3P0VZQ=&xsec_source=,新领导与旧领导不合，之前新领导负责其他地区，现在统管了。我被打上旧领导的标签。新领导直接说之前我的ppcd打的太高了，以后要给其他人轮流来，干的再好也没用。,新领导上任清洗前朝旧部并明确告知干再好也轮流打低绩效,被贴前任领导标签被打低绩效
2026-08-22,https://www.xiaohongshu.com/search_result/68ad8bdd000000001c03f5ad?xsec_token=ABT3bEFzZf3aL0c4V1XUKD4-5LFqx1_TZcoTDB17CgSBs=&xsec_source=,您好，博主，我想请问一下要是我的组长给我打了C然后说我234月份表现不佳，56月份表现没问题，但是打C不影响我全年的评级，就提前和我说一下免得影响我积极性，上面是组长的原话，我后面查了一下公司关于绩效的说明发现如果连续两次打C的话公司会调岗降薪，关键是我是2月底才入职的公司，4月份转到这个组长下面，6月底转正的而且半年内变更了三次工作内容，这种情况我应该继续申诉嘛,新入职试用期内频繁变更工作内容被组长以旧账理由打C并口头安抚,新入职频繁换组被打C要不要申诉
2026-08-22,https://www.xiaohongshu.com/search_result/68ad8bdd000000001c03f5ad?xsec_token=ABT3bEFzZf3aL0c4V1XUKD4-5LFqx1_TZcoTDB17CgSBs=&xsec_source=,请问博主，公司依轮流评C，我工号第一个为由给我打C，半年奖一分没有，这种情况能仲裁吗,部门实行轮流打C制度且因工号靠前被首批强行背C影响奖金,公司部门轮流打C怎么应对
2026-08-22,https://www.xiaohongshu.com/search_result/6a76921c000000003302ce7c?xsec_token=ABC0KjOQhCTlEqm5Yv0HXR34EEv5d5JHIDTHftAdeUaE0=&xsec_source=,如果对方观点和你的观点完全相反，怎么接话？,发言被打断且插话者持直接对立观点时不知如何回应接话,对方观点相反怎么接话
2026-08-22,https://www.xiaohongshu.com/search_result/6a76921c000000003302ce7c?xsec_token=ABC0KjOQhCTlEqm5Yv0HXR34EEv5d5JHIDTHftAdeUaE0=&xsec_source=,直接喝止！烂人用烂法治！,遭遇恶意打断时情绪激化想要当场硬性反制,
2026-08-22,https://www.xiaohongshu.com/search_result/686fc42d0000000010012ee1?xsec_token=ABCVtRQj0SAIteDHi-_aKBO67ov9vDw2y4fdG5rwz-D1k=&xsec_source=,本来不用你干的活，说了这些话全到你头上了。,套用通用话术回答非本职工作细节，导致原本不属于自己的职责和工作强行落到自己头上,领导问非本职工作细节怎么回答
2026-08-22,https://www.xiaohongshu.com/search_result/686fc42d0000000010012ee1?xsec_token=ABCVtRQj0SAIteDHi-_aKBO67ov9vDw2y4fdG5rwz-D1k=&xsec_source=,说实话，这些话术在现实里根本来不及想——领导问你话的时候你只有3秒反应时间。所以与其背模板，不如练一个底层能力：听到问题先别急着给答案，先给自己争取3秒钟思考空间。这3秒比任何话术都管用。,被突袭提问时只有3秒反应时间，高压下无法检索和套用复杂的话术模板,被领导突击提问只有3秒反应时间怎么办
2026-08-22,https://www.xiaohongshu.com/search_result/6a5caf0e000000001102ea26?xsec_token=AB5Sx3z4B70zoA5Cj58-eSgbeJOHpJJNdASh8sI532F60=&xsec_source=,有些领导真是老阴阳怪气了，你说你手头忙，事情优先级，人家就问忙些什么，哪有那么忙,尝试用按优先级排期的标准话术回应加活时，被领导追问细节并否定工作量,被领导质疑工作量太少怎么回
2026-08-22,https://www.xiaohongshu.com/search_result/68ad8bdd000000001c03f5ad?xsec_token=ABT3bEFzZf3aL0c4V1XUKD4-5LFqx1_TZcoTDB17CgSBs=&xsec_source=,卧槽不是通知吗怎么成谈判了,遭遇单方面绩效结果告知，缺乏双向沟通博弈空间,
2026-08-22,https://www.xiaohongshu.com/search_result/68ad8bdd000000001c03f5ad?xsec_token=ABT3bEFzZf3aL0c4V1XUKD4-5LFqx1_TZcoTDB17CgSBs=&xsec_source=,可以问一下博主，就是我8月份转正，然后8月只给我发了基本工资，没有绩效，8月公司很忙，工作量都很多，这种应该如何去和领导沟通,转正当月高工作量却被克扣绩效仅发底薪,转正没有绩效怎么跟领导沟通
2026-08-22,https://www.xiaohongshu.com/search_result/68b80ef4000000001b022e73?xsec_token=ABHfP6NEoW4C9j31CPal8crxL6sJHJz0U2KCIzphj1BCY=&xsec_source=,请问面试时对方要知道你上一份工作的工资，是为了压工资吗？我认为工资是由工作量跟能力挂钩的，跟上一份工作的工资无关，而且那是个人隐私，企业无权知道，还有问家庭情况的，问是否已婚已育也算了，为什么还要问父母，兄弟姐妹职业,面试被HR强行盘问上一份薪资及家庭背景信息,面试被问上一份薪资怎么拒绝
2026-08-22,https://www.xiaohongshu.com/search_result/6942186b000000001e037100?xsec_token=ABilTjcczIAhSdcPVuAl6EilWLqWuLVWZm7UQ7ogcoA3o=&xsec_source=,因为休产假 连续两年被打c,休产假复工后连续两年遭遇公司绩效打C,产假复工连续拿C怎么办
2026-08-22,https://www.xiaohongshu.com/search_result/6942186b000000001e037100?xsec_token=ABilTjcczIAhSdcPVuAl6EilWLqWuLVWZm7UQ7ogcoA3o=&xsec_source=,连续两年被打c跟直属磨合不了,与直属领导长期无法磨合导致连续两年拿低绩效,领导不对付连续拿C怎么办
2026-08-22,https://www.xiaohongshu.com/search_result/6942186b000000001e037100?xsec_token=ABilTjcczIAhSdcPVuAl6EilWLqWuLVWZm7UQ7ogcoA3o=&xsec_source=,请问绩效还没下来，未公布，口头说是低绩效，现在要我签和我工作不符的Pip怎么应对。,口头被告知低绩效并被要求签署不符工作的PIP,绩效被打C被逼签PIP怎么办
2026-08-22,https://www.xiaohongshu.com/search_result/68ad8bdd000000001c03f5ad?xsec_token=ABT3bEFzZf3aL0c4V1XUKD4-5LFqx1_TZcoTDB17CgSBs=&xsec_source=,如果是b，领导会说，你自己连目标都没有吗？自己不应该反思一下吗,在绩效面谈中按通用话术反问领导反被压制,绩效面谈怎么反问领导
2026-08-22,https://www.xiaohongshu.com/search_result/677fbc60000000000b0213ba?xsec_token=AB-wqfSN_BqCZyAIrdzmPnUs9MadGpKicLoteWYm93P_8=&xsec_source=,我们领导只会说:你干嘛不反省自己为啥人缘那么差不同的老板用人完全不同，我们领导是那种你能干，就使劲压你工作量，理由是你能干，就要多操心多管事。如果我反抗，就说我格局不够。怎么破局,被领导以能干为由压榨工作量并反咬人缘差格局不够,领导用人缘差压工作量怎么反驳
2026-08-22,https://www.xiaohongshu.com/search_result/694a4e5a000000001b0315f8?xsec_token=ABIjVZ_p-g9_yIERiX75cLQFXlMDmghsy75VI2qZmGZfo=&xsec_source=,现实是他给我一堆难啃的活，同时绩效考核倒数第一呢,背负难啃的工作却在绩效考核中被打倒数第一,干重活却被绩效打低分怎么应对
2026-08-22,https://www.xiaohongshu.com/search_result/694a4e5a000000001b0315f8?xsec_token=ABIjVZ_p-g9_yIERiX75cLQFXlMDmghsy75VI2qZmGZfo=&xsec_source=,专业做到极致，领导pua你的管理沟通能力，如何接招,业务专业但被领导借口沟通能力或管理能力不足进行打压,领导说沟通能力差怎么反驳
2026-08-23,https://www.xiaohongshu.com/search_result/68ad8bdd000000001c03f5ad?xsec_token=ABT3bEFzZf3aL0c4V1XUKD43PwiFyCf_vE6jKNEml7jWM=&xsec_source=,如果是b，领导会说，你自己连目标都没有吗？自己不应该反思一下吗,向领导质疑绩效目标合理性并要求明确标准时，被领导反向PUA质问自身能力与态度,绩效目标太高怎么反驳领导PUA
2026-08-23,https://www.xiaohongshu.com/search_result/68ad8bdd000000001c03f5ad?xsec_token=ABT3bEFzZf3aL0c4V1XUKD43PwiFyCf_vE6jKNEml7jWM=&xsec_source=,您好，博主，我想请问一下要是我的组长给我打了C然后说我234月份表现不佳，56月份表现没问题，但是打C不影响我全年的评级，就提前和我说一下免得影响我积极性，上面是组长的原话，我后面查了一下公司关于绩效的说明发现如果连续两次打C的话公司会调岗降薪，关键是我是2月底才入职的公司，4月份转到这个组长下面，6月底转正的而且半年内变更了三次工作内容，这种情况我应该继续申诉嘛,入职半年频繁更换岗位职责，转正不久被下套打C且组长用虚假口头安抚掩盖调岗降薪风险,频繁换岗被打C要不要申诉
2026-08-23,https://www.xiaohongshu.com/search_result/6752d1b3000000000203aab8?xsec_token=AB0Wnc9UNb9YhuSUBhrKEEDL8uc0uNJqrWmMWfRHwq9L0=&xsec_source=,用流程来push back，别个人去顶就行。,面对不合理绩效目标不敢以个人身份正面顶撞领导，寻找制度或流程工具作为护身符反推,如何用流程反推不合理KPI
2026-08-23,https://www.xiaohongshu.com/search_result/6978c4c0000000000b011e92?xsec_token=ABcxaMN_pdcA4UCoxHwpc0SHcg9OuRUUFxku55QsrkP1w=&xsec_source=,新领导与旧领导不合，之前新领导负责其他地区，现在统管了。我被打上旧领导的标签。新领导直接说之前我的ppcd打的太高了，以后要给其他人轮流来，干的再好也没用。,新老领导交替被贴旧标签，沦为部门内轮流分配低绩效指标的牺牲品,新领导上任被轮流打低绩效
